"Run Fondo";"Serie";"fecha";"Tipo de Rentabilidad";"Rentabilidad"
"8141";APV;2023-07-12;"3M";-1.47%
"8141";APV;2023-07-12;"6M";-0.98%
"8141";APV;2023-07-12;"1Y";-2.23%
"8141";APV;2023-07-12;YTD;-0.64%
"8141";APV;2023-07-13;"1M";"0.63%"
"8141";APV;2023-07-13;"3M";-1.01%
"8141";APV;2023-07-13;"6M";-0.64%
"8141";APV;2023-07-13;"1Y";-2.02%
"8141";APV;2023-07-13;YTD;-0.36%
"8141";APV;2023-07-14;"1M";"0.61%"
"8141";APV;2023-07-14;"3M";-0.94%
"8141";APV;2023-07-14;"6M";-0.62%
"8141";APV;2023-07-14;"1Y";-1.90%
"8141";APV;2023-07-14;YTD;-0.33%
"8141";APV;2023-07-15;"1M";"0.42%"
"8141";APV;2023-07-15;"3M";-0.93%
"8141";APV;2023-07-15;"6M";-0.61%
"8141";APV;2023-07-15;"1Y";-1.88%
"8141";APV;2023-07-15;YTD;-0.31%
"8141";APV;2023-07-16;"1M";"0.24%"
"8141";APV;2023-07-16;"3M";-0.92%
"8141";APV;2023-07-16;"6M";-0.60%
"8141";APV;2023-07-16;"1Y";-1.87%
"8141";APV;2023-07-16;YTD;-0.30%
"8141";APV;2023-07-17;"1M";"0.52%"
"8141";APV;2023-07-17;"3M";-0.44%
"8141";APV;2023-07-17;"6M";-0.28%
"8141";APV;2023-07-17;"1Y";-1.58%
"8141";APV;2023-07-17;YTD;"0.00%"
"8141";APV;2023-07-18;"1M";"0.55%"
"8141";APV;2023-07-18;"3M";-0.32%
"8141";APV;2023-07-18;"6M";-0.23%
"8141";APV;2023-07-18;"1Y";-1.85%
"8141";APV;2023-07-18;YTD;"0.04%"
"8141";APV;2023-07-19;"1M";"0.41%"
"8141";APV;2023-07-19;"3M";-0.13%
"8141";APV;2023-07-19;"6M";-0.16%
"8141";APV;2023-07-19;"1Y";-1.83%
"8141";APV;2023-07-19;YTD;"0.03%"
"8141";APV;2023-07-20;"1M";"0.15%"
"8141";APV;2023-07-20;"3M";-0.07%
"8141";APV;2023-07-20;"6M";-0.09%
"8141";APV;2023-07-20;"1Y";-1.82%
"8141";APV;2023-07-20;YTD;"0.01%"
"8141";APV;2023-07-21;"1M";"0.08%"
"8141";APV;2023-07-21;"3M";-0.04%
"8141";APV;2023-07-21;"6M";-0.15%
"8141";APV;2023-07-21;"1Y";-1.79%
"8141";APV;2023-07-21;YTD;-0.05%
"8141";APV;2023-07-22;"1M";"0.09%"
"8141";APV;2023-07-22;"3M";-0.03%
"8141";APV;2023-07-22;"6M";-0.15%
"8141";APV;2023-07-22;"1Y";-1.79%
"8141";APV;2023-07-22;YTD;-0.03%
"8141";APV;2023-07-23;"1M";"0.16%"
"8141";APV;2023-07-23;"3M";-0.03%
"8141";APV;2023-07-23;"6M";-0.19%
"8141";APV;2023-07-23;"1Y";-1.77%
"8141";APV;2023-07-23;YTD;-0.02%
"8141";APV;2023-07-24;"1M";"0.16%"
"8141";APV;2023-07-24;"3M";"0.10%"
"8141";APV;2023-07-24;"6M";-0.22%
"8141";APV;2023-07-24;"1Y";-1.76%
"8141";APV;2023-07-24;YTD;-0.01%
"8141";APV;2023-07-25;"1M";"0.22%"
"8141";APV;2023-07-25;"3M";"0.15%"
"8141";APV;2023-07-25;"6M";-0.13%
"8141";APV;2023-07-25;"1Y";-1.72%
"8141";APV;2023-07-25;YTD;"0.07%"
"8141";APV;2023-07-26;"1M";"0.19%"
"8141";APV;2023-07-26;"3M";"0.24%"
"8141";APV;2023-07-26;"6M";-0.15%
"8141";APV;2023-07-26;"1Y";-1.71%
"8141";APV;2023-07-26;YTD;"0.05%"
"8141";APV;2023-07-27;"1M";"0.14%"
"8141";APV;2023-07-27;"3M";"0.32%"
"8141";APV;2023-07-27;"6M";-0.07%
"8141";APV;2023-07-27;"1Y";-1.43%
"8141";APV;2023-07-27;YTD;"0.12%"
"8141";APV;2023-07-28;"1M";"0.43%"
"8141";APV;2023-07-28;"3M";"0.50%"
"8141";APV;2023-07-28;"6M";"0.12%"
"8141";APV;2023-07-28;"1Y";-1.35%
"8141";APV;2023-07-28;YTD;"0.32%"
"8141";APV;2023-07-29;"1M";"0.45%"
"8141";APV;2023-07-29;"3M";"0.50%"
"8141";APV;2023-07-29;"6M";"0.12%"
"8141";APV;2023-07-29;"1Y";-1.40%
"8141";APV;2023-07-29;YTD;"0.33%"
"8141";APV;2023-07-30;"1M";"0.44%"
"8141";APV;2023-07-30;"3M";"0.51%"
"8141";APV;2023-07-30;"6M";"0.22%"
"8141";APV;2023-07-30;"1Y";-1.39%
"8141";APV;2023-07-30;YTD;"0.35%"
"8141";APV;2023-07-31;"1M";"0.81%"
"8141";APV;2023-07-31;"3M";"0.88%"
"8141";APV;2023-07-31;"6M";"0.83%"
"8141";APV;2023-07-31;"1Y";-1.03%
"8141";APV;2023-07-31;YTD;"0.71%"
"8106";APV;2023-01-31;"1M";"0.03%"
"8106";APV;2023-01-31;"3M";"2.08%"
"8106";APV;2023-01-31;"6M";-2.36%
"8106";APV;2023-01-31;"1Y";-0.28%
"8106";APV;2023-01-31;YTD;"0.04%"
"8106";APV;2023-02-01;"1M";"0.02%"
"8106";APV;2023-02-01;"3M";"2.06%"
"8106";APV;2023-02-01;"6M";-2.34%
"8106";APV;2023-02-01;"1Y";-0.42%
"8106";APV;2023-02-01;YTD;"0.02%"
"8106";APV;2023-02-02;"1M";"0.12%"
"8106";APV;2023-02-02;"3M";"2.24%"
"8106";APV;2023-02-02;"6M";-2.30%
"8106";APV;2023-02-02;"1Y";-0.30%
"8106";APV;2023-02-02;YTD;"0.13%"
"8106";APV;2023-02-03;"1M";"0.14%"
"8106";APV;2023-02-03;"3M";"2.13%"
"8106";APV;2023-02-03;"6M";-2.20%
"8106";APV;2023-02-03;"1Y";-0.31%
"8106";APV;2023-02-03;YTD;"0.08%"
"8106";APV;2023-02-04;"1M";"0.10%"
"8106";APV;2023-02-04;"3M";"2.03%"
"8106";APV;2023-02-04;"6M";-2.11%
"8106";APV;2023-02-04;"1Y";-0.33%
"8106";APV;2023-02-04;YTD;"0.09%"
"8106";APV;2023-02-05;"1M";"0.16%"
"8106";APV;2023-02-05;"3M";"2.04%"
"8106";APV;2023-02-05;"6M";-1.83%
"8106";APV;2023-02-05;"1Y";-0.32%
"8106";APV;2023-02-05;YTD;"0.10%"
"8106";APV;2023-02-06;"1M";-0.05%
"8106";APV;2023-02-06;"3M";"1.79%"
"8106";APV;2023-02-06;"6M";-2.06%
"8106";APV;2023-02-06;"1Y";-0.56%
"8106";APV;2023-02-06;YTD;-0.14%
"8106";APV;2023-02-07;"1M";-0.08%
"8106";APV;2023-02-07;"3M";"1.59%"
"8106";APV;2023-02-07;"6M";-2.09%
"8106";APV;2023-02-07;"1Y";-0.53%
"8106";APV;2023-02-07;YTD;-0.17%
"8106";APV;2023-02-08;"1M";"0.01%"
"8106";APV;2023-02-08;"3M";"1.45%"
"8106";APV;2023-02-08;"6M";-2.07%
"8106";APV;2023-02-08;"1Y";-0.75%
"8106";APV;2023-02-08;YTD;-0.07%
"8106";APV;2023-02-09;"1M";-0.08%
"8106";APV;2023-02-09;"3M";"0.92%"
"8106";APV;2023-02-09;"6M";-2.05%
"8106";APV;2023-02-09;"1Y";-0.65%
"8106";APV;2023-02-09;YTD;-0.11%
"8106";APV;2023-02-10;"1M";-0.29%
"8106";APV;2023-02-10;"3M";"0.35%"
"8106";APV;2023-02-10;"6M";-2.26%
"8106";APV;2023-02-10;"1Y";-0.76%
"8106";APV;2023-02-10;YTD;-0.25%
"8106";APV;2023-02-11;"1M";-0.46%
"8106";APV;2023-02-11;"3M";"0.23%"
"8106";APV;2023-02-11;"6M";-2.14%
"8106";APV;2023-02-11;"1Y";-0.54%
"8106";APV;2023-02-11;YTD;-0.24%
"8106";APV;2023-02-12;"1M";-0.67%
"8106";APV;2023-02-12;"3M";"0.23%"
"8106";APV;2023-02-12;"6M";-2.05%
"8106";APV;2023-02-12;"1Y";-0.54%
"8106";APV;2023-02-12;YTD;-0.24%
"8106";APV;2023-02-13;"1M";-0.67%
"8106";APV;2023-02-13;"3M";"0.17%"
"8106";APV;2023-02-13;"6M";-2.10%
"8106";APV;2023-02-13;"1Y";-0.59%
"8106";APV;2023-02-13;YTD;-0.29%
"8106";APV;2023-02-14;"1M";-0.73%
"8106";APV;2023-02-14;"3M";-0.02%
"8106";APV;2023-02-14;"6M";-2.16%
"8106";APV;2023-02-14;"1Y";-0.85%
"8106";APV;2023-02-14;YTD;-0.34%
"8106";APV;2023-02-15;"1M";-0.82%
"8106";APV;2023-02-15;"3M";-0.80%
"8106";APV;2023-02-15;"6M";-2.24%
"8106";APV;2023-02-15;"1Y";-0.79%
"8106";APV;2023-02-15;YTD;-0.42%
"8106";APV;2023-02-16;"1M";-0.77%
"8106";APV;2023-02-16;"3M";-0.86%
"8106";APV;2023-02-16;"6M";-1.88%
"8106";APV;2023-02-16;"1Y";-0.62%
"8106";APV;2023-02-16;YTD;-0.37%
"8106";APV;2023-02-17;"1M";-0.69%
"8106";APV;2023-02-17;"3M";-0.46%
"8106";APV;2023-02-17;"6M";-1.53%
"8106";APV;2023-02-17;"1Y";-0.53%
"8106";APV;2023-02-17;YTD;-0.29%
"8106";APV;2023-02-18;"1M";-0.67%
"8106";APV;2023-02-18;"3M";-0.43%
"8106";APV;2023-02-18;"6M";-1.27%
"8106";APV;2023-02-18;"1Y";-0.52%
"8106";APV;2023-02-18;YTD;-0.29%
"8106";APV;2023-02-19;"1M";-0.63%
"8106";APV;2023-02-19;"3M";-0.43%
"8106";APV;2023-02-19;"6M";-1.01%
"8106";APV;2023-02-19;"1Y";-0.51%
"8106";APV;2023-02-19;YTD;-0.28%
"8106";APV;2023-02-20;"1M";-0.47%
"8106";APV;2023-02-20;"3M";-0.39%
"8106";APV;2023-02-20;"6M";-0.96%
"8106";APV;2023-02-20;"1Y";-0.46%
"8106";APV;2023-02-20;YTD;-0.23%
"8106";APV;2023-02-21;"1M";-0.58%
"8106";APV;2023-02-21;"3M";-0.68%
"8106";APV;2023-02-21;"6M";-1.06%
"8106";APV;2023-02-21;"1Y";-0.52%
"8106";APV;2023-02-21;YTD;-0.33%
"8106";APV;2023-02-22;"1M";-0.61%
"8106";APV;2023-02-22;"3M";-0.79%
"8106";APV;2023-02-22;"6M";-0.75%
"8106";APV;2023-02-22;"1Y";-0.55%
"8106";APV;2023-02-22;YTD;-0.35%
"8106";APV;2023-02-23;"1M";-0.67%
"8106";APV;2023-02-23;"3M";-0.65%
"8106";APV;2023-02-23;"6M";-0.70%
"8106";APV;2023-02-23;"1Y";-0.77%
"8106";APV;2023-02-23;YTD;-0.36%
"8106";APV;2023-02-24;"1M";-0.56%
"8106";APV;2023-02-24;"3M";-0.50%
"8106";APV;2023-02-24;"6M";-0.70%
"8106";APV;2023-02-24;"1Y";-0.83%
"8106";APV;2023-02-24;YTD;-0.25%
"8106";APV;2023-02-25;"1M";-0.55%
"8106";APV;2023-02-25;"3M";-0.42%
"8106";APV;2023-02-25;"6M";-0.61%
"8106";APV;2023-02-25;"1Y";-0.80%
"8106";APV;2023-02-25;YTD;-0.24%
"8106";APV;2023-02-26;"1M";-0.56%
"8106";APV;2023-02-26;"3M";-0.42%
"8106";APV;2023-02-26;"6M";-0.79%
"8106";APV;2023-02-26;"1Y";-0.80%
"8106";APV;2023-02-26;YTD;-0.24%
"8106";APV;2023-02-27;"1M";-0.47%
"8106";APV;2023-02-27;"3M";-0.35%
"8106";APV;2023-02-27;"6M";-0.71%
"8106";APV;2023-02-27;"1Y";-0.72%
"8106";APV;2023-02-27;YTD;-0.15%
"8106";APV;2023-02-28;"1M";-0.47%
"8106";APV;2023-02-28;"3M";-0.27%
"8106";APV;2023-02-28;"6M";-0.70%
"8106";APV;2023-02-28;"1Y";-0.70%
"8106";APV;2023-02-28;YTD;-0.15%
"8106";APV;2023-03-01;"1M";-0.31%
"8106";APV;2023-03-01;"3M";-0.56%
"8106";APV;2023-03-01;"6M";-0.76%
"8106";APV;2023-03-01;"1Y";-1.13%
"8106";APV;2023-03-01;YTD;-0.29%
"8106";APV;2023-03-02;"1M";-0.55%
"8106";APV;2023-03-02;"3M";-0.82%
"8106";APV;2023-03-02;"6M";-1.25%
"8106";APV;2023-03-02;"1Y";-1.32%
"8106";APV;2023-03-02;YTD;-0.42%
"8106";APV;2023-03-03;"1M";-0.49%
"8106";APV;2023-03-03;"3M";-0.82%
"8106";APV;2023-03-03;"6M";-1.25%
"8106";APV;2023-03-03;"1Y";-1.30%
"8106";APV;2023-03-03;YTD;-0.41%
"8106";APV;2023-03-04;"1M";-0.50%
"8106";APV;2023-03-04;"3M";-0.82%
"8106";APV;2023-03-04;"6M";-1.24%
"8106";APV;2023-03-04;"1Y";-1.40%
"8106";APV;2023-03-04;YTD;-0.41%
"8106";APV;2023-03-05;"1M";-0.50%
"8106";APV;2023-03-05;"3M";-0.79%
"8106";APV;2023-03-05;"6M";-1.51%
"8106";APV;2023-03-05;"1Y";-1.40%
"8106";APV;2023-03-05;YTD;-0.40%
"8106";APV;2023-03-06;"1M";-0.32%
"8106";APV;2023-03-06;"3M";-0.61%
"8106";APV;2023-03-06;"6M";-1.35%
"8106";APV;2023-03-06;"1Y";-1.45%
"8106";APV;2023-03-06;YTD;-0.46%
"8106";APV;2023-03-07;"1M";-0.21%
"8106";APV;2023-03-07;"3M";-0.49%
"8106";APV;2023-03-07;"6M";-0.82%
"8106";APV;2023-03-07;"1Y";-1.74%
"8106";APV;2023-03-07;YTD;-0.38%
"8106";APV;2023-03-08;"1M";-0.44%
"8106";APV;2023-03-08;"3M";-0.63%
"8106";APV;2023-03-08;"6M";-0.80%
"8106";APV;2023-03-08;"1Y";-1.76%
"8106";APV;2023-03-08;YTD;-0.51%
"8106";APV;2023-03-09;"1M";-0.57%
"8106";APV;2023-03-09;"3M";-0.87%
"8106";APV;2023-03-09;"6M";-0.78%
"8106";APV;2023-03-09;"1Y";-2.06%
"8106";APV;2023-03-09;YTD;-0.67%
"8106";APV;2023-03-10;"1M";-0.27%
"8106";APV;2023-03-10;"3M";-0.71%
"8106";APV;2023-03-10;"6M";-0.63%
"8106";APV;2023-03-10;"1Y";-2.14%
"8106";APV;2023-03-10;YTD;-0.52%
"8106";APV;2023-03-11;"1M";-0.27%
"8106";APV;2023-03-11;"3M";-0.71%
"8106";APV;2023-03-11;"6M";-0.62%
"8106";APV;2023-03-11;"1Y";-2.06%
"8106";APV;2023-03-11;YTD;-0.51%
"8106";APV;2023-03-12;"1M";-0.26%
"8106";APV;2023-03-12;"3M";-0.57%
"8106";APV;2023-03-12;"6M";-0.42%
"8106";APV;2023-03-12;"1Y";-2.05%
"8106";APV;2023-03-12;YTD;-0.50%
"8106";APV;2023-03-13;"1M";"0.30%"
"8106";APV;2023-03-13;"3M";-0.15%
"8106";APV;2023-03-13;"6M";-0.02%
"8106";APV;2023-03-13;"1Y";-1.56%
"8106";APV;2023-03-13;YTD;"0.01%"
"8106";APV;2023-03-14;"1M";"0.30%"
"8106";APV;2023-03-14;"3M";-0.29%
"8106";APV;2023-03-14;"6M";-0.15%
"8106";APV;2023-03-14;"1Y";-1.52%
"8106";APV;2023-03-14;YTD;-0.05%
"8106";APV;2023-03-15;"1M";"0.51%"
"8106";APV;2023-03-15;"3M";-0.14%
"8106";APV;2023-03-15;"6M";"0.08%"
"8106";APV;2023-03-15;"1Y";-1.04%
"8106";APV;2023-03-15;YTD;"0.09%"
"8106";APV;2023-03-16;"1M";"0.46%"
"8106";APV;2023-03-16;"3M";-0.02%
"8106";APV;2023-03-16;"6M";"0.07%"
"8106";APV;2023-03-16;"1Y";-0.97%
"8106";APV;2023-03-16;YTD;"0.09%"
"8106";APV;2023-03-17;"1M";"0.48%"
"8106";APV;2023-03-17;"3M";"0.08%"
"8106";APV;2023-03-17;"6M";"0.16%"
"8106";APV;2023-03-17;"1Y";-0.77%
"8106";APV;2023-03-17;YTD;"0.18%"
"8106";APV;2023-03-18;"1M";"0.48%"
"8106";APV;2023-03-18;"3M";"0.09%"
"8106";APV;2023-03-18;"6M";"0.17%"
"8106";APV;2023-03-18;"1Y";-0.71%
"8106";APV;2023-03-18;YTD;"0.19%"
"8106";APV;2023-03-19;"1M";"0.49%"
"8106";APV;2023-03-19;"3M";"0.27%"
"8106";APV;2023-03-19;"6M";"0.18%"
"8106";APV;2023-03-19;"1Y";-0.70%
"8106";APV;2023-03-19;YTD;"0.20%"
"8106";APV;2023-03-20;"1M";"0.54%"
"8106";APV;2023-03-20;"3M";"0.32%"
"8106";APV;2023-03-20;"6M";"0.21%"
"8106";APV;2023-03-20;"1Y";-0.60%
"8106";APV;2023-03-20;YTD;"0.31%"
"8106";APV;2023-03-21;"1M";"0.65%"
"8106";APV;2023-03-21;"3M";"0.46%"
"8106";APV;2023-03-21;"6M";"0.38%"
"8106";APV;2023-03-21;"1Y";-0.60%
"8106";APV;2023-03-21;YTD;"0.32%"
"8106";APV;2023-03-22;"1M";"0.58%"
"8106";APV;2023-03-22;"3M";"0.38%"
"8106";APV;2023-03-22;"6M";"0.70%"
"8106";APV;2023-03-22;"1Y";-0.60%
"8106";APV;2023-03-22;YTD;"0.23%"
"8106";APV;2023-03-23;"1M";"0.79%"
"8106";APV;2023-03-23;"3M";"0.59%"
"8106";APV;2023-03-23;"6M";"0.96%"
"8106";APV;2023-03-23;"1Y";-0.50%
"8106";APV;2023-03-23;YTD;"0.42%"
"8106";APV;2023-03-24;"1M";"0.84%"
"8106";APV;2023-03-24;"3M";"0.76%"
"8106";APV;2023-03-24;"6M";"1.13%"
"8106";APV;2023-03-24;"1Y";-0.33%
"8106";APV;2023-03-24;YTD;"0.59%"
"8106";APV;2023-03-25;"1M";"0.84%"
"8106";APV;2023-03-25;"3M";"0.77%"
"8106";APV;2023-03-25;"6M";"1.14%"
"8106";APV;2023-03-25;"1Y";-0.31%
"8106";APV;2023-03-25;YTD;"0.60%"
"8106";APV;2023-03-26;"1M";"0.85%"
"8106";APV;2023-03-26;"3M";"0.85%"
"8106";APV;2023-03-26;"6M";"1.61%"
"8106";APV;2023-03-26;"1Y";-0.30%
"8106";APV;2023-03-26;YTD;"0.61%"
"8106";APV;2023-03-27;"1M";"0.61%"
"8106";APV;2023-03-27;"3M";"0.65%"
"8106";APV;2023-03-27;"6M";"2.01%"
"8106";APV;2023-03-27;"1Y";-0.46%
"8106";APV;2023-03-27;YTD;"0.45%"
"8106";APV;2023-03-28;"1M";"0.80%"
"8106";APV;2023-03-28;"3M";"0.78%"
"8106";APV;2023-03-28;"6M";"2.43%"
"8106";APV;2023-03-28;"1Y";-0.15%
"8106";APV;2023-03-28;YTD;"0.66%"
"8106";APV;2023-03-29;"1M";"0.82%"
"8106";APV;2023-03-29;"3M";"0.76%"
"8106";APV;2023-03-29;"6M";"2.61%"
"8106";APV;2023-03-29;"1Y";-0.26%
"8106";APV;2023-03-29;YTD;"0.68%"
"8106";APV;2023-03-30;"1M";"1.12%"
"8106";APV;2023-03-30;"3M";"0.97%"
"8106";APV;2023-03-30;"6M";"2.85%"
"8106";APV;2023-03-30;"1Y";-0.05%
"8106";APV;2023-03-30;YTD;"0.97%"
"8106";APV;2023-03-31;"1M";"1.11%"
"8106";APV;2023-03-31;"3M";"0.96%"
"8106";APV;2023-03-31;"6M";"2.85%"
"8106";APV;2023-03-31;"1Y";-0.55%
"8106";APV;2023-03-31;YTD;"0.96%"
"8106";APV;2023-04-01;"1M";"1.26%"
"8106";APV;2023-04-01;"3M";"0.96%"
"8106";APV;2023-04-01;"6M";"2.85%"
"8106";APV;2023-04-01;"1Y";-0.71%
"8106";APV;2023-04-01;YTD;"0.97%"
"8106";APV;2023-04-02;"1M";"1.40%"
"8106";APV;2023-04-02;"3M";"0.97%"
"8106";APV;2023-04-02;"6M";"2.85%"
"8106";APV;2023-04-02;"1Y";-0.71%
"8106";APV;2023-04-02;YTD;"0.98%"
"8106";APV;2023-04-03;"1M";"1.58%"
"8106";APV;2023-04-03;"3M";"1.22%"
"8106";APV;2023-04-03;"6M";"3.05%"
"8106";APV;2023-04-03;"1Y";-0.53%
"8106";APV;2023-04-03;YTD;"1.16%"
"8106";APV;2023-04-04;"1M";"1.48%"
"8106";APV;2023-04-04;"3M";"1.08%"
"8106";APV;2023-04-04;"6M";"3.12%"
"8106";APV;2023-04-04;"1Y";-0.82%
"8106";APV;2023-04-04;YTD;"1.07%"
"8106";APV;2023-04-05;"1M";"1.36%"
"8106";APV;2023-04-05;"3M";"1.01%"
"8106";APV;2023-04-05;"6M";"3.24%"
"8106";APV;2023-04-05;"1Y";-1.02%
"8106";APV;2023-04-05;YTD;"0.95%"
"8106";APV;2023-04-06;"1M";"1.73%"
"8106";APV;2023-04-06;"3M";"1.36%"
"8106";APV;2023-04-06;"6M";"3.96%"
"8106";APV;2023-04-06;"1Y";-0.73%
"8106";APV;2023-04-06;YTD;"1.27%"
"8106";APV;2023-04-07;"1M";"1.66%"
"8106";APV;2023-04-07;"3M";"1.36%"
"8106";APV;2023-04-07;"6M";"3.89%"
"8106";APV;2023-04-07;"1Y";-0.70%
"8106";APV;2023-04-07;YTD;"1.28%"
"8106";APV;2023-04-08;"1M";"1.81%"
"8106";APV;2023-04-08;"3M";"1.37%"
"8106";APV;2023-04-08;"6M";"3.89%"
"8106";APV;2023-04-08;"1Y";-1.13%
"8106";APV;2023-04-08;YTD;"1.29%"
"8106";APV;2023-04-09;"1M";"1.98%"
"8106";APV;2023-04-09;"3M";"1.32%"
"8106";APV;2023-04-09;"6M";"3.90%"
"8106";APV;2023-04-09;"1Y";-1.12%
"8106";APV;2023-04-09;YTD;"1.29%"
"8106";APV;2023-04-10;"1M";"1.67%"
"8106";APV;2023-04-10;"3M";"1.10%"
"8106";APV;2023-04-10;"6M";"3.73%"
"8106";APV;2023-04-10;"1Y";-1.27%
"8106";APV;2023-04-10;YTD;"1.14%"
"8106";APV;2023-04-11;"1M";"1.51%"
"8106";APV;2023-04-11;"3M";"0.77%"
"8106";APV;2023-04-11;"6M";"3.49%"
"8106";APV;2023-04-11;"1Y";-1.56%
"8106";APV;2023-04-11;YTD;"0.99%"
"8106";APV;2023-04-12;"1M";"1.38%"
"8106";APV;2023-04-12;"3M";"0.44%"
"8106";APV;2023-04-12;"6M";"3.34%"
"8106";APV;2023-04-12;"1Y";-1.59%
"8106";APV;2023-04-12;YTD;"0.87%"
"8106";APV;2023-04-13;"1M";"0.68%"
"8106";APV;2023-04-13;"3M";"0.30%"
"8106";APV;2023-04-13;"6M";"3.03%"
"8106";APV;2023-04-13;"1Y";-2.16%
"8106";APV;2023-04-13;YTD;"0.69%"
"8106";APV;2023-04-14;"1M";"0.71%"
"8106";APV;2023-04-14;"3M";"0.27%"
"8106";APV;2023-04-14;"6M";"2.83%"
"8106";APV;2023-04-14;"1Y";-2.54%
"8106";APV;2023-04-14;YTD;"0.66%"
"8106";APV;2023-04-15;"1M";"0.58%"
"8106";APV;2023-04-15;"3M";"0.26%"
"8106";APV;2023-04-15;"6M";"2.83%"
"8106";APV;2023-04-15;"1Y";-2.53%
"8106";APV;2023-04-15;YTD;"0.66%"
"8106";APV;2023-04-16;"1M";"0.58%"
"8106";APV;2023-04-16;"3M";"0.26%"
"8106";APV;2023-04-16;"6M";"2.83%"
"8106";APV;2023-04-16;"1Y";-2.53%
"8106";APV;2023-04-16;YTD;"0.66%"
"8106";APV;2023-04-17;"1M";"0.30%"
"8106";APV;2023-04-17;"3M";"0.08%"
"8106";APV;2023-04-17;"6M";"2.46%"
"8106";APV;2023-04-17;"1Y";-2.70%
"8106";APV;2023-04-17;YTD;"0.48%"
"8106";APV;2023-04-18;"1M";"0.21%"
"8106";APV;2023-04-18;"3M";"0.02%"
"8106";APV;2023-04-18;"6M";"2.39%"
"8106";APV;2023-04-18;"1Y";-2.65%
"8106";APV;2023-04-18;YTD;"0.41%"
"8106";APV;2023-04-19;"1M";"0.00%"
"8106";APV;2023-04-19;"3M";-0.14%
"8106";APV;2023-04-19;"6M";"2.32%"
"8106";APV;2023-04-19;"1Y";-2.93%
"8106";APV;2023-04-19;YTD;"0.20%"
"8106";APV;2023-04-20;"1M";-0.19%
"8106";APV;2023-04-20;"3M";-0.13%
"8106";APV;2023-04-20;"6M";"2.36%"
"8106";APV;2023-04-20;"1Y";-2.90%
"8106";APV;2023-04-20;YTD;"0.12%"
"8106";APV;2023-04-21;"1M";-0.28%
"8106";APV;2023-04-21;"3M";-0.22%
"8106";APV;2023-04-21;"6M";"2.13%"
"8106";APV;2023-04-21;"1Y";-2.86%
"8106";APV;2023-04-21;YTD;"0.04%"
"8106";APV;2023-04-22;"1M";-0.19%
"8106";APV;2023-04-22;"3M";-0.22%
"8106";APV;2023-04-22;"6M";"2.13%"
"8106";APV;2023-04-22;"1Y";-2.85%
"8106";APV;2023-04-22;YTD;"0.04%"
"8106";APV;2023-04-23;"1M";-0.37%
"8106";APV;2023-04-23;"3M";-0.26%
"8106";APV;2023-04-23;"6M";"2.13%"
"8106";APV;2023-04-23;"1Y";-2.84%
"8106";APV;2023-04-23;YTD;"0.04%"
"8106";APV;2023-04-24;"1M";-0.64%
"8106";APV;2023-04-24;"3M";-0.38%
"8106";APV;2023-04-24;"6M";"2.08%"
"8106";APV;2023-04-24;"1Y";-2.94%
"8106";APV;2023-04-24;YTD;-0.06%
"8106";APV;2023-04-25;"1M";-0.66%
"8106";APV;2023-04-25;"3M";-0.37%
"8106";APV;2023-04-25;"6M";"2.06%"
"8106";APV;2023-04-25;"1Y";-2.95%
"8106";APV;2023-04-25;YTD;-0.07%
"8106";APV;2023-04-26;"1M";-0.74%
"8106";APV;2023-04-26;"3M";-0.46%
"8106";APV;2023-04-26;"6M";"1.94%"
"8106";APV;2023-04-26;"1Y";-2.89%
"8106";APV;2023-04-26;YTD;-0.14%
"8106";APV;2023-04-27;"1M";-0.61%
"8106";APV;2023-04-27;"3M";-0.48%
"8106";APV;2023-04-27;"6M";"1.86%"
"8106";APV;2023-04-27;"1Y";-2.96%
"8106";APV;2023-04-27;YTD;-0.16%
"8106";APV;2023-04-28;"1M";-0.76%
"8106";APV;2023-04-28;"3M";-0.44%
"8106";APV;2023-04-28;"6M";"1.94%"
"8106";APV;2023-04-28;"1Y";-2.89%
"8106";APV;2023-04-28;YTD;-0.11%
"8106";APV;2023-04-29;"1M";-0.78%
"8106";APV;2023-04-29;"3M";-0.44%
"8106";APV;2023-04-29;"6M";"1.94%"
"8106";APV;2023-04-29;"1Y";-2.72%
"8106";APV;2023-04-29;YTD;-0.11%
"8106";APV;2023-04-30;"1M";-1.06%
"8106";APV;2023-04-30;"3M";-0.37%
"8106";APV;2023-04-30;"6M";"1.94%"
"8106";APV;2023-04-30;"1Y";-2.71%
"8106";APV;2023-04-30;YTD;-0.10%
"8106";APV;2023-05-01;"1M";-1.06%
"8106";APV;2023-05-01;"3M";-0.12%
"8106";APV;2023-05-01;"6M";"1.93%"
"8106";APV;2023-05-01;"1Y";-2.70%
"8106";APV;2023-05-01;YTD;-0.10%
"8106";APV;2023-05-02;"1M";-1.15%
"8106";APV;2023-05-02;"3M";-0.31%
"8106";APV;2023-05-02;"6M";"1.92%"
"8106";APV;2023-05-02;"1Y";-2.53%
"8106";APV;2023-05-02;YTD;-0.18%
"8106";APV;2023-05-03;"1M";-1.31%
"8106";APV;2023-05-03;"3M";-0.24%
"8106";APV;2023-05-03;"6M";"1.88%"
"8106";APV;2023-05-03;"1Y";-2.50%
"8106";APV;2023-05-03;YTD;-0.16%
"8106";APV;2023-05-04;"1M";-1.25%
"8106";APV;2023-05-04;"3M";-0.28%
"8106";APV;2023-05-04;"6M";"1.75%"
